metabolite,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HL-60(TB),HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MALME-3M,MCF7,MDA-MB-231/ATCC,MDA-MB-435,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,NCI/ADR-RES,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF-393,SF-268,SF-295,SF-539,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-19,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
alpha-tocopherol,0.8418849261174923,0.3547453938251781,-0.8424623359517991,0.23588093456489645,0.12058596298629354,-0.6935639258073447,0.31964858709176447,-0.3050209209513426,-0.1591643716979938,0.16554380360905618,0.20913048330880812,-0.558859635293393,-0.13206564476947413,-0.21117877487339243,-0.2809518725957165,0.9231468840429288,0.9556631430606224,-0.4313464362083419,0.7443263506627833,-1.0427454568513983,-0.24158613605803048,-0.2580887376619927,-0.7891119318269233,0.8133717551679744,-0.344198575599183,-0.8710797328769004,-0.6800437796633965,0.00161260544167518,0.24712167901795112,0.4384903461492886,-0.24471352555344697,-0.5131373253643474,-0.1524688468162445,0.869061792039421,0.5269622257631053,-0.6569072728823535,0.1885491361513516,0.31227710250811214,0.7157779616211286,-0.16733903680471762,1.0192828583729303,0.5361510356244992,0.00929840585066621,-0.1787565787449843,-0.5884048367174888,-0.4347867131143364,0.7983138138839472,-0.5442142011922737,0.9782685387413874,1.0168482718810274,-0.5718596545922416,0.5026206222859138,-1.1745708854532948,0.6837095063214349,-0.5578210678255022,-0.07658894791864945,-0.860191803369112,-0.883202310824581
anthranilic acid,0.0155999923170107,-0.34389337792637065,1.6571737401418307,0.4150536003131382,-0.9446612780475538,-0.09676623588945964,-1.5878255042111755,-0.5638325549305154,0.30210378700800966,-0.5349956802578131,-0.08099497689011415,-0.568624270582081,0.0623643356800212,-1.7058717499703189,0.25838820980072086,-1.244355395340743,0.40216081066091114,0.5176898544094488,0.01780945202263062,-1.4296644159201222,-0.7894037416007968,0.6841815561759876,-0.7520177663558538,-0.36584086383737535,0.2879445245171155,-0.29450212933495123,-1.7858679304817038,-1.4658480314846931,0.8895089762217534,-0.7606624011009817,0.21004842536010135,1.1880931293854091,-0.12424636535824084,0.05280754987252578,0.1287207740544023,0.02982214739900079,-0.7304717317522904,0.5253291361756656,-1.5707328568635592,-0.5248717919865094,-0.49779467491896057,0.20607929024066607,1.511000428196196,0.6913046240516731,-0.3776578427655153,-0.7309905654590878,-0.5039907984865266,1.6004402404961784,0.22354006970471296,0.7819611704721705,-0.7903981225455876,-1.8555085947574448,0.21262192896182697,-0.7929626440321282,0.2645498652559457,0.12061140658264692,0.14761837184375004,1.0185603357602488
arabinose,0.2600772835139882,-0.7127925835147835,-2.4860305626507344,-0.5034136955512878,1.3651641339130105,-1.0837141401431003,-1.6997909599734893,-1.655331217007248,-1.0841680264344964,0.25519083949379073,-3.024235804161652,-1.7741413678773643,-3.0172630538026803,-1.8360074100989108,-1.1556644057246892,-1.9640368138857367,-0.14944826477071516,-2.627177021890817,-2.575081580985601,-2.7176114519403596,-2.9081355497071764,-1.6304530891094895,-2.697323156481035,1.459866237078174,-1.7508424684936656,-3.100991610264595,-2.646798494311512,-2.401230292085174,0.5748680309716185,-2.9110404936376844,-1.4155288539849078,-2.140436765776932,-2.3962252663451977,-0.28035447102130284,-2.1398785194639354,-2.0583672941412123,0.14120867494943212,-2.502751097898866,-2.128181093556564,-2.3258984158849856,1.587103291535268,-2.0663759220155233,-1.197090794949851,-0.44734995665409727,0.6213680341540666,-1.364595970501301,-0.07878182581818649,-2.645776759617646,-2.2787379574905593,-1.9752338367747484,-2.956273178906459,-2.0213650536730468,0.0184509983072072,-2.629729586050126,-0.9687096233150037,-0.275669837546765,-2.9488798540430192,-2.0800698969306186
arginine,-0.9770331299699926,-0.15262640486561452,0.7084268354820615,0.18305615107728104,0.19314396733446415,-0.327407574826978,-0.2597119925650784,0.29399498453325634,0.4727577351105534,-0.6964760608359661,-0.5259934198815,0.7932308469258409,0.6578759685959223,0.13185447796452543,-0.5233437941179613,0.3729510760397101,0.1503610572962426,0.03842607695563949,-0.3546331251886148,-0.0581591503849701,-0.04375800445395939,1.175274203015347,-0.4175733867793951,-0.5020187696265452,0.06831190818338762,-0.4503227245024739,1.4564388670407666,0.30840088057715676,0.6719787178062404,-0.3512366270946554,0.8531033368250238,0.8550011739949301,-0.4794859560577436,-0.01653761521663987,0.5418000904739575,-0.08038003934841953,-1.4935604805146978,-0.2556523324677684,-0.4947197407231094,-0.3849259270935175,-0.647856953393692,0.5955010432918648,1.4531986423478165,1.070694416391582,-0.5970634881288248,0.7651215834295471,-0.2831206873564476,1.4749478352742749,0.5653649409717403,1.1615390265514858,-0.3794401108146897,-0.9992354071124536,-0.10481065388082556,-0.5230480477278672,0.9039010087247998,-0.26359151811026393,0.6822353809332284,-0.15087773872330246
arginino-succinate,-1.939955243850992,-3.840902382493642,0.32866436977584357,-3.843048888792732,-1.0466965768326322,-3.646224817611672,-0.46891629182248806,-0.3383777324340862,-2.9791829516882906,-2.420106797225306,-3.297187321836005,-0.942300188725822,-1.9221269711433224,0.4372416999488635,-0.8629873962461705,-2.362951304743791,-2.471140801800746,-0.8859269301154615,-2.987809779445403,-1.4757408003552142,-2.4759916796458397,-1.9759591603245177,-0.3699608365673442,-1.0707691881727088,0.587777113811395,-3.584017537657662,0.7045359223230712,-0.6658303441495335,-2.76322736288191,0.7884171693112716,-2.616402945452619,-0.02946370739773129,-2.706191878504101,-2.701787421578982,-0.38686454131299897,-2.458720124169501,-1.6245396077291074,-2.8658465773588295,-2.539011880151209,-2.7202738451243365,-3.073181874850765,-2.7881200396811483,-1.152724957643935,-1.1503328006685667,-1.4254969425830488,0.3696422406994024,0.2694344258003376,-2.861378538983044,-2.63992230960507,-2.72889097473293,-0.02719050806765643,-2.516513319659083,-0.6674046567040897,-2.9943162163039645,-3.491925604964166,-0.7818842007131224,-1.133705744246961,-3.3549290620376073
asparagine,-0.3775977177595155,-0.3111407140370481,0.08478711383407322,-0.1225437090901842,-0.06211610604468198,-0.18675820200985171,0.5328344729024881,1.285786098922948,-0.11512214058708636,-0.9357319074663364,-0.08831705191724915,0.5693419345818338,0.8612803265620865,1.995660409480157,-0.01472906457851763,-1.1014725177990128,-1.2547589844625824,-0.23333798022554575,0.03308510023700251,2.657793387867514,1.013248666263161,-0.02126686040758052,1.2112502721591625,-0.34455091062170773,0.002395254429711,-0.05113001364477476,1.672268903453329,2.035995004529518,-0.7208110851504905,1.6354156323075202,-1.5058282861801269,-0.35182147646371753,-0.7572256490135008,-0.9905419371355766,0.5060975913915531,-0.5860932782909813,-0.8624691390110897,-0.4973402405056362,-1.745479197015551,1.2114332179357756,-0.7698562352952969,-0.5156893143410084,-0.03028990467642245,-0.03469501831417787,0.8029860650303995,0.6172449674973954,-0.432474892162789,0.6608670405713113,-1.4305588994215093,-0.32610924845955225,1.1272186025586477,0.3978182960664327,0.207833164266912,0.00130696735905111,0.3446129466685033,0.37587555011471174,1.1501677857032515,0.2080814556076369
aspartate,1.1754433262535091,0.9574526125506022,-0.2227992972706243,-0.10239758512993546,-0.26737669384989715,0.8449609288308597,-1.2300317790096995,-0.04531035514947312,-0.6820527433052774,-0.07298715994031113,2.540935604051935,1.6247064237620314,0.6948675445457901,-0.3614062440436481,0.2181258816015088,-1.4337682466199784,-1.6785289299650945,-1.6534477323543095,0.32911795208896955,0.8181468104579093,2.653259951771055,-0.12810590516315123,2.903404795468372,0.7971237676546927,1.0769419892501872,0.3217557849180075,1.6367545679493922,-0.22621654906754252,-0.45211074077694136,1.5191560299989408,-1.6788770912344937,-0.6011056537661901,-1.3273676105205885,-1.0247723551971486,0.17598530572726645,-1.1570744689603192,-0.08809990141720903,0.386845432608073,-0.22123831396464233,-1.191007276954923,-6.734767757770044e-4,-1.287951511805602,0.226411029331139,-0.8657755001053342,1.989318691342291,1.948733223886114,0.20885984791696188,-0.7951771197571968,-2.068121561491753,-1.2030167002966763,0.14781521410313836,1.0545369649310796,0.4031339049101561,0.6008642848261783,-0.01157885771840483,1.3857063226405,2.315376742728698,-0.1207595383667428
beta-alanine,1.420895988164487,0.089516785686655,-1.7824362303786565,-0.4137970233377128,-1.453797516679404,1.4406858586389664,0.8031300015139493,1.8873702114681752,1.7032174326732186,-1.9636247403694111,1.859034236403444,0.6574211516248507,-1.4818770690270435,2.1817878264040846,-1.99856547850231,-2.5029317498558203,-2.598476906946579,-2.7821750933269067,-3.133647550456172,1.94898876035262,-0.3184321468343292,-1.73050684821954,1.2437518062801178,-1.2201416239439098,-2.9077981643186934,-0.1729025034711391,-0.7762378562135499,0.3841861622958689,-2.873633793328442,-0.02959263142852108,-2.051391033066823,-1.4271115449554834,-2.8102390163969853,-2.8320869363474497,-3.203157167882583,-2.599306803855953,-0.18750774986227725,-2.990977558481064,-2.6840461449678337,1.5553281879814804,0.545526447302068,-2.9119963018467754,-3.1253074536225967,-3.0543324342780025,-1.0768733457382638,-1.1637820115795554,-3.303158596147523,-2.930519400828574,-2.7642783670935795,-2.824792080644266,-0.3283163491224599,1.4923676622480908,-4.198276761750644,-0.6255554294651695,-0.9451346690341148,-1.9821043974206427,-0.8642597813952744,-2.1577085514786356
beta-hydroxypyruvic acid,-1.34810569445186,-0.03750336254325148,-3.2407489447603472,-0.24112096241728945,1.0142636543914314,0.0330364000372505,1.0360745860935108,-3.484737991632631,-0.7196084458925149,0.0715742179146357,-0.7366579689080979,-0.9071867191715484,-0.2876515798269619,-2.8600326914918206,-1.1521417880371123,0.1955827685869007,1.5952025696202856,-0.3129452243373603,-0.72999488778804,-1.5130050685282574,-0.5264719844015655,-0.11838973065197678,-1.5175929408404762,-3.830393425729488,-3.3028398527034755,-2.4011947180953808,-0.19969747115225012,-0.3456862476945002,-3.317975821915982,-1.2125629088521557,1.2487963596217837,-1.0230540041617455,0.2190234253643197,0.6573454881751566,0.39880516660643295,-1.5423971687360618,-2.1463390750829925,0.3826465966402175,1.1097490517120168,-0.3169662716894095,-0.19748448792294937,1.049405123644961,-1.3762326508792777,-2.045479908690647,-1.9736319475815831,-0.969216879012281,0.37329422469075624,0.17105782387065285,0.7178070360714557,1.1992830998324226,-0.6680029396109752,-1.3018229648080286,-0.5770300644704971,0.11732940144085369,-2.510879455144326,0.07378034257455113,-0.469886652367558,0.30291401794890227
beta-nicotinamide adenine dinucleotide,-0.07379295591112545,0.96444851971194,NA,-0.341178477676392,-0.9446612780475538,0.7762534962468983,NA,-0.3496702856607996,-2.8625885599839904,-2.700480992134034,0.496737676906589,0.446740825592542,1.504675095248281,NA,-4.469900577587796,-0.08399811442852112,-1.870590787561711,-0.920149203100709,0.1827006670327336,1.0576466608300148,0.45310157998618195,0.39635043725385977,0.9618313020255248,-0.28608048233662053,0.081431647269822,1.3511790034438036,1.1709680293795497,-1.202347707634507,NA,-0.04408073723664785,-0.6200428296671632,-1.0475651416071,0.39443706835628944,-0.01438652987225808,0.18965855856356303,-0.6740869611625175,0.30226585390042793,-1.6175320627184415,0.4443899689179407,NA,-0.5677982251912219,-0.2450934677195065,-0.0963467110920373,-2.9799987981727067,0.34804111203196975,-0.40607338742517207,0.8890168446485056,NA,-0.019638633405064,-1.4525743547357814,0.6952029875675994,0.7720303985854233,-0.4220286163209934,1.0862049749359317,0.11717311275640264,0.5148908797402623,1.5632363359078632,-2.863755411952818
biotin,-2.199216584048198,-3.5478036920089675,-2.581474330772865,-2.729866059811525,-2.6418329887510135,-1.8216729595858512,-1.8018283928833316,-1.785586011822729,-1.40465918533401,-2.9017755479679916,-3.115296876339377,-1.0947990605708702,-3.133835952585155,-1.9561029379618675,-3.102918405850475,-2.0933290476473303,-2.222923144301637,-2.7572186922245656,-2.7084292498850893,-2.807333264482831,-2.9895597366005475,-3.178392833080526,-2.7861768029577156,-1.4985263482682756,-2.6072913847794448,-3.254549876710895,-2.9660485715643397,-2.5011338560853016,-2.5444772787107146,-2.9969933263846817,1.041242780107341,-0.7440138009900288,-2.498761384533202,-2.4485044608914084,-2.915147061120252,-0.687107324218827,-3.0059691720731276,-2.6214087498182046,-2.26097138194328,-2.4538543271907036,-2.857470830652649,-0.8285370989235012,-0.21034348126920044,-2.768562642880963,-1.847261282710556,-2.0112338760949227,-3.018427275540886,-2.718649745328523,-2.396821933631352,1.0696755424539326,-3.0465917047289848,-2.1783248221515157,-3.704191548225906,-2.748834436779842,-0.10179070435753346,-2.289757699574909,-3.013653148857869,-1.58215972873439
caffeine,-1.944907563220995,-1.899866676895937,-0.48695543689856713,-2.314977081168009,-1.5280353335046248,-2.340565733598731,-0.7410732592659777,-2.050431054060221,-0.1764682572814813,-1.617377580373489,-2.140334358775525,-0.8560686705942668,-1.9656778120904432,-0.7630501625851505,-1.7600547498945105,-0.8367029243714672,-1.0286376622559077,-1.4954659477520424,-1.4244681254861078,-1.8431968169659356,-2.093892196089656,-2.080544993321195,-1.8290754857691036,-2.178466068279225,-1.5667476319241374,-1.840646702972931,-1.59175040964156,-1.4566994287564228,-1.4423255921212288,-1.291849277233295,-1.240573834348246,-1.194923761979937,-1.434178778990539,0.2301945336258573,-1.0963301326804968,-0.05203032266519969,-1.8032301362002263,-1.4384762345035416,-0.980771888405248,-1.206296210352674,-1.7652368894056236,-1.3694950795832463,-2.1310589821223465,-1.7612486567123584,-2.1335749738928893,-2.529365580998526,-1.0766568131863234,-1.4253931287746724,-1.2179771700062103,-1.5223446527894895,-1.354058576957862,-0.7436510756477652,-2.3084798806508005,-1.5627231104053294,-1.6946550477696505,-2.1767324594733584,-1.5855135906714963,-2.0063962736738805
carnitine,0.10697244582989283,-0.9530712684232184,-1.5452492008719323,0.9321814243717572,-0.07249537776790227,1.1649046567249854,-0.6345150380682245,0.559807591186841,-0.44133114561322806,0.5329940260626955,2.5159746436792982,0.8668033061125335,1.1467996461811951,0.8829920286422617,-0.6743242115834818,-0.12426388364718832,-3.0457122082216372,-0.8037626701671385,0.26909957699290565,0.6070053520841601,0.671750224891726,-3.8788459744012735,1.2411989008190627,-0.3371111954140229,0.4108342507469072,0.8573454181875775,-2.2412618581170927,1.089817806208783,-1.6180949940694838,0.8236122763741793,-0.5796376552480567,-1.89831219295988,-0.47472698737504615,-1.3705045189860288,-1.2412082255156411,-1.1999758981499191,-0.21554857862048493,-0.6873021548454084,0.6177417407909562,0.7953017366873514,1.327097725032779,-0.4411894075647247,-2.45718813142764,-1.6960246120139502,0.858324678793986,0.6513399547706591,-0.3362909258540636,-0.46512306070097864,-0.22032176543353368,-2.1644581116950263,-0.9756643145541865,-0.05245336671739054,3.0380330425342876,1.2320428079275985,0.8326245784318349,-1.037541735526414,1.339219770165483,0.1132006584229952
cholesterol,-0.01012200671402396,0.4804503645364608,-0.8586786631828485,0.11681134905383672,0.6644783439257882,-0.2026737289327087,-2.1600239901817,-0.542078932911501,-0.8635296929619525,0.6546518375320591,-0.3397080696316426,-0.17940623336743045,-0.37303963095694925,-1.116811040740977,0.06461609996544482,0.8418740071676982,0.7690341352521095,-0.1255902324718967,-0.19261588838730329,-1.5027462637503677,-0.35108827692517863,-0.4874147770811543,-0.5074479894882256,0.4060212975652728,-0.49399797880558616,0.16533672463493154,-0.45139383008196177,-2.1818606942713945,0.20547897953751537,-0.6473047218349404,0.1354598856024083,-1.4929079430358074,0.2219578138375464,0.755154751476022,-0.7287653824880742,0.993688224335461,0.857385518222241,0.4117850139310235,0.2802881541270139,-1.1758786629080609,0.6363874885257701,0.4892991095865362,-0.24232782597845137,-1.0142415109693443,-0.32430896308041035,-0.42515196932010824,0.22870957187781824,0.35181894897687904,0.70613511664423,0.5886557635626417,-0.9163825494830178,-1.7849489796395988,-0.5427307346984733,-0.07271342322203367,0.3982572112712628,-0.3262760945774268,-0.5022744653132385,-0.01581406682387154
citric acid,-1.3546812746527817,-1.6658309166628902,-0.5892250744759213,-1.9207832552539903,-0.5091105163767331,-1.622997950883403,0.8359348617458533,1.8467228829738076,0.00947002288919485,-0.3265736161206032,0.9285022431907386,2.352176177994581,1.6837014426974584,2.707178623793375,-0.38048143917625943,0.7159497750036703,-0.28275573500893003,1.2303804497807889,0.2198873638649488,1.8447151139704037,0.603958123811271,0.5220316054125504,1.0630159944506623,-0.4691201784125667,0.7306408536982829,2.192740695667718,-0.205545940538018,1.8299412783845437,-0.4712792225481692,-0.2517957384872549,0.7373137345515097,0.5908978377004779,-0.3431325313216913,-0.7283445362913046,1.4638019666154172,0.02184274115994,-0.6095451404674481,0.2180176686014157,0.4443899689179407,0.6127798445544492,-3.2591593232840532,-1.6885242763004609,0.0536035799365635,-0.8538686295215676,1.3796475964240784,-0.5876068920528823,-0.5102441687767421,-0.3942082177107693,-0.6494970143827885,-0.13295138232075843,2.3892668913937083,1.6755570725617357,-0.5108057909162937,0.13426128336513976,0.1919833314246624,1.0456861870430352,1.7504626289744625,-1.031235743538784
creatinine,2.25863630538978,-0.4422307773241645,-0.6561463357607717,-0.2484814795576575,0.04418465459494136,-1.3505909790343136,NA,0.6247160685284463,-2.365343937526873,0.5176333806235345,2.8869425811059948,0.5250376882443994,1.2471823153218295,-1.3069927148737008,-1.7177844056166975,NA,-1.5730220438826503,0.21751338291770672,-1.9617800251165456,3.139875625718993,1.366352904245721,-3.109428219535415,2.850453453226306,1.561547682123054,0.09443315196014268,0.0462842839370623,2.5416720285145615,-0.41709123645507873,NA,2.623499823378257,-2.5191590836349587,-1.437871345144603,4.212169437215808,0.5797312635386298,-0.15783557292949446,NA,-0.5943055089465421,1.0274254928505044,-1.4148829376896526,0.3953592014181062,2.1011781958585622,-0.7429398347508318,-1.491620593105487,-0.5666605675351288,0.6618497224206461,2.796431759596114,-0.27245204895372765,NA,0.13925123510895787,-1.099405761590348,0.7065619870073441,1.2687299916508137,2.8315785580311505,-0.683717323998378,-0.7900887065849673,2.433888407907352,2.3086168530007996,-0.5508790983641347
cysteine,-2.47195235316906,-1.2281686368085385,0.2426025297458665,-0.6663782246750731,-3.1415903853282634,1.103238199761179,-2.26211548063558,-3.2982325983383047,-3.2597774103859365,0.10358232414062662,-3.5165763752033765,-3.243780056212765,-3.676750664390097,-2.520028055859286,-3.807401937486328,-2.3191542250485933,-2.787875638061208,-2.550135505358721,-0.13386087439360494,-3.201632365826284,-3.341357798524263,-2.7531796647202773,-3.175960350808245,-3.599407766183689,-3.0531130410255187,-1.5197096245904556,-3.2196031863267542,-2.9497133838207494,-3.0353488360760954,-3.371795854670058,-2.9080426067384044,0.07072902246259005,-2.961774920467243,-3.0264171008736085,-3.3414718798521186,-2.810981171524154,0.5613842017028272,-3.1767169031207345,-2.903320446723411,-0.01597985568720261,-0.7984275104760243,-3.095664293618551,-3.2176337506136763,-0.7509104657358545,-4.013128021383381,-3.793386499453349,-3.4396514929067816,-3.028181388603526,-2.501183503056402,-0.38989427136316834,-0.01781338517053932,-2.9851504363990236,-4.465150520450754,0.5281904074123354,-3.973718392684547,-3.652275679607053,-3.284463646555369,-1.5714937347057285
cytidine,-0.6214107668181956,-1.0697097073682134,-2.0353842295209894,-0.8917760965879395,2.229874646626614,-4.508722116212123,-1.289440747169925,-3.686177310033668,-3.8985028271942888,-2.5238561237204005,-3.9778449200756167,-3.765515683202701,0.02576537274858559,-1.0729398504130143,-4.917437891708995,-3.5983543266894875,1.5960107993459456,-3.774092915520989,-0.9791929611423013,-1.1400914975102348,2.829415984982708,-0.364606296568974,-0.15833679373191067,-0.8342035656948621,0.01915890863436153,-5.405654228393843,0.15483578255467556,-2.1894178046216775,0.3571627252942893,-0.27968990143823547,-0.5735206992264157,-0.34421038213301536,0.3905301525012508,-3.813432097544021,0.6114407180607433,-0.4283741469006763,1.154047810376733,-2.6555379320092234,-3.842968923612576,0.11485830258106944,-1.6522813891478796,0.0113841656932685,0.25246550224272113,0.5955553372629652,3.1078641579653628,2.8718400701890907,-3.932431574579325,-3.357809090004409,-1.0197531851978114,0.2846872703467138,-3.899278311419004,-4.456314664384925,0.3700807048419872,0.9016479073290712,0.22798229418985017,1.0802152875994435,0.9692109040330354,-4.278858017128698
cytidine 5'-monophosphate,-0.32661333033507844,-0.2424051112472121,0.01084544931935838,-0.4873597923145674,-2.0096423417006584,-0.6348036871892404,-0.40911980019949645,0.12117529347504964,-1.6629990342533991,-0.8877442805557756,0.4265487620545301,1.3205802139392464,0.8191267384890413,1.619509520153727,0.3369450397896987,-2.3482040857487405,-1.0487092076868558,0.9258151293309655,0.48720989682914073,0.5807139615255767,1.4335794416860317,-0.1878185553204741,1.252398048919888,0.5141760514043181,0.4314743704730226,-0.8102539716356851,1.864365997015046,0.4610240144248774,-2.7514654985502913,1.7541090076974637,-1.340902319833441,-1.7909570057542652,1.3338108154457924,-1.88776411097699,0.5368710721653258,0.8128269700245738,-1.1758281005701292,0.4510801139969285,-1.710521567139418,0.4270834754114965,-0.08909208189096063,-2.4281129950767264,-1.470158062560916,-1.7701722956820287,0.765843141792125,1.0070759095615358,-0.5339387153583388,-2.8538967414057756,0.8673615174167093,-2.057005824679365,-1.183608024426027,-1.2533784820109632,0.4156477223942811,-2.9809982523489165,-0.1073870655117748,-0.6346198511578862,0.4948550815496411,-0.670980527414466
D-allose,-0.08605053795612072,-0.6998312037016632,0.05912057631231704,0.0975882902965921,-0.1147756960776416,1.0455704318802237,-1.7087745931178535,3.1959894831358664,2.2621262376541917,-0.22767715989206927,0.6629502397450633,1.128481221608217,0.49159676625047233,0.28661180169501677,0.6957388827930888,1.2604007216973638,-2.471140801800746,-1.0242469650536297,-1.202500379703956,-0.2098321597019055,3.8964869537544846,-0.2822938686709211,-0.08218759598191028,-0.3186780416280026,1.338498636685788,0.3486799201442494,-0.5457439852692332,-0.4016466013035576,0.25297371501082644,0.8315701229465411,-0.830035430849863,0.100780230252683,1.7789986214862452,-0.5156480944551731,1.181171889516044,-0.38883691031548295,-0.8213331536929278,-0.12436710199875732,-0.47258518844568087,0.01071353088134685,0.45361303729188407,-1.7708579349302471,0.6795641487298312,-0.6261758892957534,0.04751283400035078,0.2514587116216145,1.8863958726890075,-1.3366700879256062,-0.6165533529674168,0.25762127399625356,-0.6341763489349006,2.9179536103814403,0.4338071839372208,0.24185679276797956,-0.00634141942037125,-1.0771576146863673,-1.7264993013143064,-0.9507066248681636
D-ribose,0.35783376087352536,-0.5133408935791817,-0.9426125244761128,0.23412157794291663,1.6162942367522517,-0.28161189294629274,-1.5631761941275428,-0.45413479706402526,0.13260793187457587,0.3382472107520069,-0.7953635692275327,-1.5371389240177136,-1.090437260122358,-1.6774369941196117,0.35314769508840627,-1.794515150620132,0.694015324037343,-0.2926278304600274,-2.4007761039401903,-0.5396478861779048,-1.7050884412374332,-1.0897688635917977,-0.9155711831120126,1.8051305519278744,-1.3129871815400955,-2.903281768536293,-1.0327544495008238,-1.2768736383570216,0.3747137163664007,-1.373132061245235,-2.12104895856445,-2.0062721957073695,-2.2589943386973985,-0.6164479674955139,-0.16050187039237507,-1.8883446760943032,0.4845244889820073,-1.7101557806391705,-0.11455969783991726,-1.6956394938639283,0.9479704260138728,-0.873318697320876,-0.5827011319813415,-0.1906881093445012,0.713283207122096,-0.5234950496904922,1.4291735453754857,-0.6487852818323248,-2.1225819470726037,-2.3111068266989454,0.5996068380129742,-1.8197975094172243,0.23350568004977568,-1.416580876683331,-0.975516690562241,0.9938019413200684,-0.6489533768578752,-0.7094407833178877
DL-cystathionine,0.12952821055536567,-0.9796794039050444,-0.6968694803294628,-1.220423315858139,2.0301217009431003,0.2721312722184184,-1.4383855276063002,-0.6511752137496085,-0.1643337802834779,-0.2237000228704531,-0.3598201783499313,-0.5261456897917576,-0.02452386352412183,1.8728496541210564,-0.5075034161188139,-1.6428331023039986,0.4113733550997303,-0.2098644682421789,0.364267914651446,-0.0846922742740901,-0.04079531527539259,-0.04522913622738578,-0.23020296082843392,-0.2507043776867839,2.5704265655723137,-0.25343305589956344,3.3107109483953607,1.147200398839061,-0.5455184215533322,1.6573283201308495,-0.35056316283280964,-0.81587961277814,0.16515748991711732,0.03214360910042124,-0.2288129486096242,0.3997955162055433,-0.23736543713219935,0.06221872569201814,1.3449952690791545,-2.007540151432752,-0.87243371765571,-0.3703484015724996,-1.267335386262336,-0.8586195922193074,-0.2203184921251573,3.3906851044909274,0.1964336406810876,-1.0154027812108888,0.7573025389829038,1.0083681103754625,-0.945718970063992,2.318528105063578,-0.2793843021498432,-0.8105288148188929,0.7688870722839134,-0.3839424703879679,0.3589610734338855,-0.8964528594382024
DL-homocysteine,-0.7347758742906922,-1.9871494340761655,-2.184100434236755,-0.6290735128757134,-0.2614273543797072,-0.8468625650238923,0.1757424778806218,-1.0926794435135614,-2.89658875935116,-0.3502250453635245,-0.8781532709432973,0.2574474951548744,-0.3155564821232044,0.6144432308464012,1.5041943968735882,2.002741556679405,-2.379328952824352,-0.05544624954139898,-0.3081743024848276,-2.9211015436478664,-3.092112201142556,-0.1452682726229675,-2.8987646601084123,-2.7402036814600104,-0.340305619531577,-0.7466985744513881,-3.0417289623111374,-0.1505049121149824,-2.6828388611635328,-3.105647706510995,-2.53096220709162,-2.3684370204225074,-0.7145231037683892,0.41871043369668826,-3.037209269230795,-2.358121663225565,-0.7424209963053183,-2.775508761731367,1.057466075920983,-2.621335230293629,-1.0414234114084897,-0.12984967185972174,-3.0107291102779623,-0.4242755336053303,-2.688451417407104,-3.5396226342687926,-0.6991273203606561,-0.8953193833372222,-0.7072876894794913,-1.314648078138957,-1.181279947573878,-0.5803689795193723,-1.7251132960673,-2.903572136763577,-3.3614388532606947,-0.816756182792135,-3.094150125056646,-1.0459253824360415
erythrose-4-phosphate,-1.367923030037289,1.1935845561511051,-0.39342536171646714,-1.3622646120436492,1.150653194613092,0.33080339802486414,0.7792326897176203,-1.5358680203422104,0.5143321999116441,0.6972282941680312,-0.5231555441091924,0.05866783098285566,0.3683925900671774,-3.167459795225165,-0.8260331902435194,2.4334580046191494,2.3842495227751392,-0.05925494465052949,0.35973141284651966,-2.155017678252018,-0.8942326581300524,-0.03719740802126736,-2.555663174114887,-1.2664953903035905,-3.514519114746294,-1.775770778019825,0.5745530112260884,-0.4852217559671299,0.05784791802432387,-1.7002130141437952,0.16136504949592556,-0.798441189097268,-0.3671850950873541,0.927294457553641,0.631616793229842,0.5198586878364875,-1.9232213762375956,1.0811000712371044,0.9631792782852546,0.9573037983600798,-0.3565601558301523,1.2320564861876644,-0.4958002556228287,0.2922462321836701,-2.5003770724648913,-0.8836003748653489,0.5882890207050764,-0.2302134599815275,0.5753793079426277,1.4222666882500654,-1.9413756701119464,1.0940786926710366,-0.12279456422740508,0.00465905091516027,-0.8389071855622703,-0.9790978975370326,-0.5214194351982986,0.06160078440709959
